ID,OPERACION,MSGID,CODIGO,TIEMPOMQ,TIPO,TiempoTransaccion
215,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A137C7C8,-22,8/05/2025 17:56,Resp,00:28
216,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A137C7C8,,8/05/2025 17:55,Req,
217,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1378479,-22,8/05/2025 17:54,Resp,00:28
218,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1378479,,8/05/2025 17:54,Req,
219,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A13782A9,0,8/05/2025 17:55,Resp,00:00
220,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A13782A9,,8/05/2025 17:55,Req,
221,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A137379B,,8/05/2025 17:54,Resp,00:06
222,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A137379B,,8/05/2025 17:54,Req,
223,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A136F212,0,8/05/2025 17:52,Resp,00:00
224,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A136F212,,8/05/2025 17:52,Req,
225,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A136E578,-22,8/05/2025 17:54,Resp,00:28
226,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A136E578,,8/05/2025 17:54,Req,
227,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A136CDC1,,8/05/2025 17:55,Resp,00:22
228,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A136CDC1,,8/05/2025 17:55,Req,
229,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A136C924,,8/05/2025 17:52,Resp,00:03
230,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A136C924,,8/05/2025 17:52,Req,
231,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A136C90B,,8/05/2025 17:52,Resp,00:17
232,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A136C90B,,8/05/2025 17:52,Req,
233,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A136C4E0,-22,8/05/2025 17:56,Resp,00:28
234,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A136C4E0,,8/05/2025 17:55,Req,
235,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A136AC70,-22,8/05/2025 17:54,Resp,00:28
236,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A136AC70,,8/05/2025 17:53,Req,
237,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A1362FB5,,8/05/2025 17:54,Resp,00:15
238,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A1362FB5,,8/05/2025 17:54,Req,
239,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A135FF39,,8/05/2025 17:52,Resp,00:12
240,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A135FF39,,8/05/2025 17:52,Req,
241,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A13599E6,0,8/05/2025 17:54,Resp,00:00
242,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A13599E6,,8/05/2025 17:54,Req,
243,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A1352DD1,,8/05/2025 17:54,Resp,00:08
244,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A1352DD1,,8/05/2025 17:54,Req,
245,ConsultarHistoricoACH_NIC,414D5120464C434F524D455342524B41680ED698A134C6A3,0,8/05/2025 17:53,Resp,00:01
246,ConsultarHistoricoACH_NIC,414D5120464C434F524D455342524B41680ED698A134C6A3,,8/05/2025 17:53,Req,
247,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A134C5A6,0,8/05/2025 17:53,Resp,00:00
248,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A134C5A6,,8/05/2025 17:53,Req,
249,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A134C531,,8/05/2025 17:51,Resp,00:03
250,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A134C531,,8/05/2025 17:51,Req,
251,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A134A961,,8/05/2025 17:52,Resp,00:05
252,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A134A961,,8/05/2025 17:52,Req,
253,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1349432,,8/05/2025 17:51,Resp,00:03
254,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1349432,,8/05/2025 17:51,Req,
255,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A13482A3,,8/05/2025 17:53,Resp,00:06
256,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A13482A3,,8/05/2025 17:53,Req,
257,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A13475FC,-22,8/05/2025 17:55,Resp,00:28
258,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A13475FC,,8/05/2025 17:54,Req,
259,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A1346519,0,8/05/2025 17:51,Resp,00:00
260,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A1346519,,8/05/2025 17:51,Req,
261,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A133AD9F,,8/05/2025 17:52,Resp,00:02
262,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A133AD9F,,8/05/2025 17:52,Req,
263,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1338FE7,-22,8/05/2025 17:54,Resp,00:28
264,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1338FE7,,8/05/2025 17:53,Req,
265,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1338B0E,-22,8/05/2025 17:51,Resp,00:28
266,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1338B0E,,8/05/2025 17:50,Req,
267,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A13387DF,,8/05/2025 17:53,Resp,00:04
268,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A13387DF,,8/05/2025 17:53,Req,
269,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A1338746,,8/05/2025 17:51,Resp,00:05
270,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A1338746,,8/05/2025 17:51,Req,
271,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A1336144,0,8/05/2025 17:51,Resp,00:00
272,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A1336144,,8/05/2025 17:51,Req,
273,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A132D8DD,,8/05/2025 17:53,Resp,00:05
274,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A132D8DD,,8/05/2025 17:53,Req,
275,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A1328D21,,8/05/2025 17:50,Resp,00:20
276,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A1328D21,,8/05/2025 17:50,Req,
277,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A13208EC,0,8/05/2025 17:53,Resp,00:00
278,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A13208EC,,8/05/2025 17:53,Req,
279,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A131C851,,8/05/2025 17:51,Resp,00:26
280,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A131C851,,8/05/2025 17:50,Req,
281,ConsultarEnviadasMonedaLocalACH_NIC,414D5120464C434F524D455342524B41680ED698A131C813,,8/05/2025 17:49,Resp,00:00
282,ConsultarEnviadasMonedaLocalACH_NIC,414D5120464C434F524D455342524B41680ED698A131C813,,8/05/2025 17:49,Req,
283,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A131A393,,8/05/2025 17:51,Resp,00:02
284,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A131A393,,8/05/2025 17:51,Req,
285,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A130C835,-22,8/05/2025 17:50,Resp,00:28
286,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A130C835,,8/05/2025 17:49,Req,
287,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A1309DB2,,8/05/2025 17:51,Resp,00:05
288,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A1309DB2,,8/05/2025 17:51,Req,
289,ConsultarHistoricoACH_NIC,414D5120464C434F524D455342524B41680ED698A130831C,0,8/05/2025 17:49,Resp,00:00
290,ConsultarHistoricoACH_NIC,414D5120464C434F524D455342524B41680ED698A130831C,,8/05/2025 17:49,Req,
291,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1305F4A,,8/05/2025 17:50,Resp,00:09
292,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1305F4A,,8/05/2025 17:49,Req,
293,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1303E8A,-22,8/05/2025 17:51,Resp,00:28
294,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1303E8A,,8/05/2025 17:50,Req,
295,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A13036E7,,8/05/2025 17:52,Resp,00:02
296,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A13036E7,,8/05/2025 17:52,Req,
297,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A13029FD,,8/05/2025 17:52,Resp,00:03
298,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A13029FD,,8/05/2025 17:52,Req,
299,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A13023FB,0,8/05/2025 17:52,Resp,00:00
300,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A13023FB,,8/05/2025 17:52,Req,
301,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A1302078,,8/05/2025 17:50,Resp,00:22
302,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A1302078,,8/05/2025 17:50,Req,
303,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A12FDBF6,0,8/05/2025 17:52,Resp,00:00
304,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A12FDBF6,,8/05/2025 17:52,Req,
305,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12FD96F,,8/05/2025 17:50,Resp,00:11
306,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12FD96F,,8/05/2025 17:50,Req,
307,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12FD94F,-22,8/05/2025 17:50,Resp,00:28
308,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12FD94F,,8/05/2025 17:49,Req,
309,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12FCF83,,8/05/2025 17:50,Resp,00:25
310,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12FCF83,,8/05/2025 17:50,Req,
311,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12FC9B8,,8/05/2025 17:51,Resp,00:05
312,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12FC9B8,,8/05/2025 17:51,Req,
313,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12FC7C6,,8/05/2025 17:51,Resp,00:05
314,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12FC7C6,,8/05/2025 17:51,Req,
315,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12FA686,-22,8/05/2025 17:50,Resp,00:28
316,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12FA686,,8/05/2025 17:50,Req,
317,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A12F9F95,0,8/05/2025 17:50,Resp,00:00
318,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A12F9F95,,8/05/2025 17:50,Req,
319,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A12F7C21,0,8/05/2025 17:48,Resp,00:00
320,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A12F7C21,,8/05/2025 17:48,Req,
321,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A12F6036,0,8/05/2025 17:49,Resp,00:00
322,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A12F6036,,8/05/2025 17:49,Req,
323,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12F1356,-22,8/05/2025 17:49,Resp,00:28
324,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12F1356,,8/05/2025 17:49,Req,
325,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12F121C,,8/05/2025 17:48,Resp,00:07
326,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12F121C,,8/05/2025 17:48,Req,
327,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12EEC7C,-22,8/05/2025 17:50,Resp,00:28
328,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12EEC7C,,8/05/2025 17:50,Req,
329,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12E855C,,8/05/2025 17:49,Resp,00:02
330,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12E855C,,8/05/2025 17:49,Req,
331,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12E179C,-22,8/05/2025 17:50,Resp,00:28
332,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12E179C,,8/05/2025 17:49,Req,
333,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12E0550,-22,8/05/2025 17:49,Resp,00:28
334,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12E0550,,8/05/2025 17:48,Req,
335,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12DEC88,-22,8/05/2025 17:49,Resp,00:28
336,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12DEC88,,8/05/2025 17:49,Req,
337,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12DEC4F,-22,8/05/2025 17:49,Resp,00:28
338,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12DEC4F,,8/05/2025 17:48,Req,
339,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12DEB6D,,8/05/2025 17:49,Resp,00:02
340,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12DEB6D,,8/05/2025 17:49,Req,
341,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12DD5B3,,8/05/2025 17:50,Resp,00:11
342,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12DD5B3,,8/05/2025 17:50,Req,
343,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12DAD3C,,8/05/2025 17:48,Resp,00:09
344,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12DAD3C,,8/05/2025 17:48,Req,
345,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12DAADE,-22,8/05/2025 17:51,Resp,00:28
346,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12DAADE,,8/05/2025 17:50,Req,
347,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12DAAD8,,8/05/2025 17:50,Resp,00:23
348,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12DAAD8,,8/05/2025 17:50,Req,
349,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12DA0DA,,8/05/2025 17:50,Resp,00:20
350,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12DA0DA,,8/05/2025 17:50,Req,
351,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12D951B,,8/05/2025 17:47,Resp,00:10
352,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12D951B,,8/05/2025 17:47,Req,
353,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12D6FDE,,8/05/2025 17:50,Resp,00:23
354,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12D6FDE,,8/05/2025 17:50,Req,
355,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12D6F7B,,8/05/2025 17:49,Resp,00:04
356,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12D6F7B,,8/05/2025 17:49,Req,
357,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12CE8B8,-22,8/05/2025 17:50,Resp,00:28
358,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12CE8B8,,8/05/2025 17:49,Req,
359,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12C8F98,,8/05/2025 17:49,Resp,00:05
360,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12C8F98,,8/05/2025 17:48,Req,
361,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12C82FA,,8/05/2025 17:50,Resp,00:15
362,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12C82FA,,8/05/2025 17:50,Req,
363,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12C4F2D,,8/05/2025 17:47,Resp,00:18
364,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12C4F2D,,8/05/2025 17:47,Req,
365,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12C4B38,,8/05/2025 17:47,Resp,00:03
366,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12C4B38,,8/05/2025 17:47,Req,
367,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12C3D27,,8/05/2025 17:47,Resp,00:04
368,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12C3D27,,8/05/2025 17:47,Req,
369,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12BC658,,8/05/2025 17:47,Resp,00:11
370,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12BC658,,8/05/2025 17:47,Req,
371,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12B62C5,,8/05/2025 17:49,Resp,00:05
372,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12B62C5,,8/05/2025 17:48,Req,
373,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12B613E,,8/05/2025 17:47,Resp,00:01
374,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12B613E,,8/05/2025 17:47,Req,
375,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12B60B0,-22,8/05/2025 17:49,Resp,00:28
376,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12B60B0,,8/05/2025 17:48,Req,
377,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12B51B6,-22,8/05/2025 17:49,Resp,00:28
378,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12B51B6,,8/05/2025 17:48,Req,
379,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12B1BAA,,8/05/2025 17:48,Resp,00:19
380,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12B1BAA,,8/05/2025 17:48,Req,
381,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12B051F,,8/05/2025 17:46,Resp,00:19
382,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12B051F,,8/05/2025 17:46,Req,
383,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12AFDD6,-22,8/05/2025 17:49,Resp,00:28
384,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12AFDD6,,8/05/2025 17:48,Req,
385,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12ABB48,,8/05/2025 17:47,Resp,00:13
386,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12ABB48,,8/05/2025 17:46,Req,
387,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12ABB06,,8/05/2025 17:46,Resp,00:08
388,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12ABB06,,8/05/2025 17:45,Req,
389,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12AB7B9,-22,8/05/2025 17:48,Resp,00:28
390,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12AB7B9,,8/05/2025 17:48,Req,
391,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12AAF88,,8/05/2025 17:47,Resp,00:07
392,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12AAF88,,8/05/2025 17:47,Req,
393,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12AA2EC,-22,8/05/2025 17:49,Resp,00:28
394,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12AA2EC,,8/05/2025 17:49,Req,
395,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12AA1D4,-22,8/05/2025 17:49,Resp,00:28
396,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A12AA1D4,,8/05/2025 17:48,Req,
397,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12A8343,,8/05/2025 17:46,Resp,00:03
398,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A12A8343,,8/05/2025 17:46,Req,
399,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A12A64C0,0,8/05/2025 17:48,Resp,00:00
400,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A12A64C0,,8/05/2025 17:48,Req,
401,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A12A2A5E,0,8/05/2025 17:46,Resp,00:00
402,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A12A2A5E,,8/05/2025 17:46,Req,
403,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A12A21EE,0,8/05/2025 17:48,Resp,00:00
404,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A12A21EE,,8/05/2025 17:48,Req,
405,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A1296A74,0,8/05/2025 17:46,Resp,00:01
406,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A1296A74,,8/05/2025 17:46,Req,
407,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A12960FB,0,8/05/2025 17:48,Resp,00:00
408,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A12960FB,,8/05/2025 17:48,Req,
409,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1296098,,8/05/2025 17:47,Resp,00:10
410,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1296098,,8/05/2025 17:47,Req,
411,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1294EA4,,8/05/2025 17:47,Resp,00:02
412,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1294EA4,,8/05/2025 17:47,Req,
413,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1292180,,8/05/2025 17:47,Resp,00:12
414,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1292180,,8/05/2025 17:46,Req,
415,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1291E70,,8/05/2025 17:46,Resp,00:05
416,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1291E70,,8/05/2025 17:46,Req,
417,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1291E30,,8/05/2025 17:45,Resp,00:13
418,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A1291E30,,8/05/2025 17:45,Req,
419,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A128F57A,0,8/05/2025 17:46,Resp,00:00
420,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A128F57A,,8/05/2025 17:46,Req,
421,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A128EDFE,-22,8/05/2025 17:48,Resp,00:28
422,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A128EDFE,,8/05/2025 17:48,Req,
423,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A128ED55,0,8/05/2025 17:46,Resp,00:00
424,ValidarDebitoCongeladoACH_NIC,414D5120464C434F524D455342524B41680ED698A128ED55,,8/05/2025 17:46,Req,
425,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A128D668,,8/05/2025 17:46,Resp,00:05
426,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A128D668,,8/05/2025 17:46,Req,
427,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A128D1C0,,8/05/2025 17:47,Resp,00:03
428,EnviarCreditoCORACH_NIC,414D5120464C434F524D455342524B41680ED698A128D1C0,,8/05/2025 17:47,Req,
429,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A128B0BE,,8/05/2025 17:47,Resp,00:11
430,EnviarCreditoUSDACH_NIC,414D5120464C434F524D455342524B41680ED698A128B0BE,,8/05/2025 17:47,Req,
